X (m),Y (m),Z (m),RX_sim,delta
-9.352,-9.493,1982.5,-74.06,-34.74
-7.206,-8.086,1983.5,-72.54,-33.56
-5.264,-6.787,1983.5,-71.41,-34.69
-3.218,-5.268,1983.5,-70.45,-38.15
-0.966,-3.531,1983.5,-69.97,-30.83
1.49,-1.686,1983.5,-66.46,-35.44
4.049,0.269,1983.5,-67.96,-46.44
6.608,2.223,1983.5,-67.17,-34.43
9.27,4.286,1983.5,-66.69,-36.81
12.032,6.348,1983.5,-69.41,-33.99
14.694,8.411,1983.5,-74.48,-31.42
17.56,10.582,1983.5,-71.91,-32.39
20.221,12.645,1982.5,-77.97,-27.43
22.679,14.601,1982.5,-79.27,-28.03
24.933,16.449,1982.5,-81.64,-24.96
30.04,19.693,1982.5,-79.35,-25.55
32.697,21.424,1984.5,-77.24,-29.46
35.153,23.269,1984.5,-79.62,-24.78
37.412,25.449,1984.5,-74.72,-33.28
39.773,27.739,1984.5,-76.39,-30.21
42.236,30.027,1984.5,-74.89,-35.41
44.799,32.203,1984.5,-75.72,-34.18
47.358,34.157,1984.5,-75.86,-32.14
49.711,35.893,1984.5,-74.58,-37.32
51.858,37.41,1984.5,-71.96,-38.24
54.006,38.927,1984.5,-72.04,-44.46
56.052,40.446,1984.5,-76.33,-43.67
57.994,41.746,1984.5,-77.84,-32.86
59.735,43.159,1984.5,-76.35,-43.65
61.476,44.572,1984.5,-79.85,-40.15
63.425,46.314,1984.5,-91.32,-28.68
65.374,48.056,1984.5,-79.56,-40.44
67.324,49.909,1984.5,-88.08,-31.92
38.531,109.311,1991.5,-120.0,6.8
36.889,107.785,1991.5,-120.0,6.8
35.148,106.372,1991.5,-120.0,0.0
33.407,104.959,1991.5,-120.0,0.0
31.768,103.655,1991.5,-120.0,0.0
30.332,102.348,1991.5,-120.0,2.1
29.0,101.261,1991.5,-120.0,3.0
27.672,100.396,1991.5,-120.0,3.0
26.15,100.087,1991.5,-119.13,2.13
24.437,100.447,1991.5,-120.0,2.4
22.734,101.471,1991.5,-120.0,3.4
21.24,102.935,1991.5,-112.42,-7.58
19.746,104.399,1994.5,-96.6,-17.5
18.453,105.749,1994.5,-104.16,-15.84
16.851,106.771,1994.5,-95.99,-24.01
14.732,107.026,1994.5,-106.61,-13.39
12.497,106.397,1994.5,-102.78,-17.22
10.651,104.764,1994.5,-98.41,-19.59
9.206,102.903,1994.5,-98.67,-21.33
8.26,100.591,1994.5,-99.48,-20.52
7.819,98.271,1994.5,-100.05,-19.95
10.775,93.349,1994.5,-92.36,-27.64
14.958,89.294,1994.5,-116.84,-3.16
16.947,87.158,1994.5,-103.74,-16.26
18.932,84.799,1994.5,-105.41,-14.59
34.18,70.598,1988.5,-104.23,-15.77
36.325,72.004,1988.5,-99.27,-20.73
37.983,74.527,1988.5,-120.0,0.0
38.637,77.508,1988.5,-120.0,6.4
37.875,80.512,1988.5,-120.0,8.1
35.996,83.201,1991.5,-99.39,-16.41
33.709,85.674,1991.5,-97.64,-22.26
31.719,87.7,1991.5,-102.67,-8.13
29.828,89.614,1991.5,-105.55,-5.55
28.141,91.635,1991.5,-110.5,6.4
26.35,93.547,1991.5,-120.0,9.1
24.963,95.341,1991.5,-120.0,3.6
23.776,97.022,1991.5,-120.0,7.1
23.4,98.801,1991.5,-120.0,0.0
24.137,100.673,1991.5,-120.0,0.0
27.932,104.048,1991.5,-111.31,-8.69
30.283,105.673,1991.5,-115.7,-4.3
90.364,-73.004,1980.5,-87.36,-32.64
88.261,-71.752,1980.5,-88.68,-31.32
85.955,-70.497,1980.5,-84.34,-35.66
83.54,-69.683,1980.5,-90.3,-26.3
81.022,-69.089,1980.5,-86.62,-33.38
74.098,-65.656,1979.5,-87.71,-32.29
72.411,-63.635,1979.5,-87.52,-22.68
71.033,-61.286,1979.5,-88.94,-13.56
69.86,-58.719,1979.5,-112.83,5.23
68.992,-56.046,1979.5,-120.0,11.2
68.427,-53.378,1979.5,-89.01,-13.29
68.068,-50.492,1979.5,-88.72,-17.98
67.507,-47.602,1979.5,-86.77,-15.73
66.644,-44.597,1979.5,-120.0,15.6
65.576,-41.81,1982.5,-84.67,-19.43
64.099,-39.238,1982.5,-83.06,-21.74
62.518,-36.886,1982.5,-81.03,-23.27
60.735,-34.531,1982.5,-79.23,-26.67
58.851,-32.175,1982.5,-82.57,-26.33
56.969,-29.707,1982.5,-82.59,-25.31
55.186,-27.352,1982.5,-72.63,-40.37
53.401,-25.108,1982.5,-72.5,-37.5
51.511,-23.084,1982.5,-72.22,-35.38
49.613,-21.613,1982.5,-71.53,-36.17
47.401,-20.803,1982.5,-69.99,-38.41
43.373,-19.742,1981.5,-69.95,-37.45
41.466,-18.826,1981.5,-70.49,-36.31
39.662,-17.8,1981.5,-73.04,-33.76
37.864,-16.442,1981.5,-71.89,-30.11
36.27,-14.866,1981.5,-72.03,-31.27
34.885,-12.96,1981.5,-120.0,12.7
33.804,-10.949,1982.5,-69.98,-36.82
33.531,-9.061,1982.5,-70.0,-36.7
34.277,-6.635,1982.5,-70.26,-34.04
35.823,-4.775,1982.5,-68.48,-38.72
37.365,-3.138,1982.5,-69.58,-37.62
38.817,-0.834,1982.5,-69.56,-30.94
39.468,1.926,1982.5,-78.91,-18.49
39.714,4.693,1982.5,-70.3,-30.5
39.447,7.024,1982.5,-75.57,-27.73
38.772,9.14,1982.5,-93.11,-5.39
37.694,11.262,1982.5,-87.58,-13.52
36.106,13.171,1982.5,-88.84,-12.26
34.108,14.753,1982.5,-79.46,-23.54
32.205,15.891,1982.5,-79.47,-23.33
29.89,16.593,1982.5,-80.63,-38.87
27.363,16.633,1982.5,-79.23,-23.27
24.922,15.785,1982.5,-82.47,-21.63
22.874,14.155,1982.5,-79.73,-24.77
20.92,12.08,1982.5,-81.62,-38.38
18.761,9.787,1983.5,-70.42,-33.68
16.505,7.829,1983.5,-74.33,-26.47
14.455,6.088,1983.5,-68.37,-33.83
12.409,4.569,1983.5,-66.25,-31.55
10.565,3.047,1983.5,-66.71,-30.09
8.818,1.301,1983.5,-66.55,-30.25
7.375,-0.449,1983.5,-67.57,-39.93
6.332,-2.427,1983.5,-68.7,-36.3
5.991,-4.859,1983.5,-71.15,-35.75
6.459,-7.193,1983.5,-70.61,-33.99
7.742,-9.208,1983.5,-70.83,-34.67
9.328,-11.228,1979.5,-75.02,-29.38
11.324,-12.921,1979.5,-74.28,-30.32
13.325,-14.282,1979.5,-73.79,-30.01
15.333,-15.2,1979.5,-74.13,-32.07
19.57,-15.821,1981.5,-75.22,-30.08
22.0,-15.638,1981.5,-76.44,-32.16
24.433,-15.233,1981.5,-75.21,-33.39
26.567,-14.602,1981.5,-79.27,-30.53
28.904,-13.863,1981.5,-75.19,-30.91
31.441,-13.349,1981.5,-75.04,-31.06
33.966,-13.5,1981.5,-120.0,16.4
37.759,-16.662,1981.5,-72.33,-31.67
38.531,-19.001,1981.5,-72.38,-32.32
38.798,-21.332,1981.5,-72.77,-32.13
38.961,-23.772,1981.5,-73.0,-31.8
39.125,-26.213,1981.5,-76.36,-27.64
39.184,-28.873,1981.5,-75.54,-33.96
39.345,-31.535,1981.5,-77.54,-33.06
39.604,-34.309,1981.5,-73.85,-35.75
40.27,-36.979,1981.5,-73.67,-37.13
41.342,-39.544,1981.5,-78.49,-32.31
42.825,-41.673,1981.5,-76.55,-34.95
44.513,-43.694,1976.5,-81.11,-27.49
46.202,-45.604,1976.5,-79.96,-31.64
47.992,-47.516,1979.5,-83.35,-28.75
49.477,-49.534,1979.5,-89.12,-18.78
51.064,-51.443,1979.5,-85.07,-24.63
52.757,-53.131,1979.5,-83.67,-25.43
54.955,-54.828,1979.5,-81.99,-21.21
57.561,-56.31,1979.5,-85.11,-17.19
60.275,-57.35,1979.5,-80.2,-22.3
62.992,-58.168,1979.5,-83.54,-18.96
65.603,-59.317,1979.5,-87.81,-20.29
67.7,-61.012,1979.5,-84.9,-23.2
69.082,-63.139,1979.5,-89.02,-19.18
70.156,-65.594,1979.5,-88.38,-19.42
71.329,-68.161,1979.5,-88.02,-18.98
72.496,-71.06,1979.5,-93.43,-12.57
74.224,-76.96,1979.5,-120.0,0.0
74.787,-79.739,1979.5,-120.0,0.0
75.146,-82.626,1979.5,-95.93,-13.77
75.402,-85.621,1979.5,-120.0,0.3
75.152,-88.609,1979.5,-120.0,0.0
71.385,-96.639,1979.5,-120.0,0.0
69.128,-98.708,1979.5,-120.0,0.0
66.571,-100.552,1979.5,-120.0,0.0
63.812,-102.392,1979.5,-120.0,0.0
-98.077,-121.114,1974.5,-71.77,-17.93
-98.331,-118.007,1974.5,-72.38,-47.62
-98.381,-114.793,1974.5,-69.71,-15.99
-98.535,-111.688,1974.5,-71.58,-18.12
-98.59,-108.807,1974.5,-70.16,-29.44
-98.751,-106.145,1974.5,-71.23,-16.37
-99.113,-103.48,1974.5,-71.97,-15.03
-99.678,-100.812,1973.5,-71.9,-12.8
-100.143,-98.256,1973.5,-72.7,-9.8
-100.809,-95.586,1973.5,-72.05,-10.95
-101.471,-92.695,1973.5,-71.31,-12.69
-102.44,-90.02,1973.5,-70.08,-15.52
-103.214,-87.792,1973.5,-69.84,-19.76
-103.688,-85.79,1973.5,-76.34,-13.26
-103.86,-83.903,1973.5,-76.78,-25.02
-103.831,-82.02,1973.5,-76.09,-12.51
-103.899,-79.914,1973.5,-76.58,-9.32
-104.062,-77.473,1973.5,-76.5,-8.2
-104.423,-74.698,1973.5,-75.57,-9.93
-104.683,-71.923,1973.5,-77.28,-11.92
-104.941,-69.038,1973.5,-77.99,-12.71
-105.2,-66.264,1973.5,-77.9,-30.1
-105.458,-63.379,1973.5,-78.12,-12.58
-105.918,-60.491,1973.5,-81.73,-36.97
-106.376,-57.492,1973.5,-81.66,-21.64
-106.734,-54.495,1973.5,-95.18,7.78
-107.192,-51.496,1973.5,-83.17,-36.83
-107.65,-48.497,1973.5,-82.74,-37.26
-108.316,-45.827,1973.5,-79.82,-6.38
-108.987,-43.49,1973.5,-82.16,-37.84
-113.064,-32.677,1976.5,-79.57,-40.43
-113.532,-30.343,1976.5,-77.74,-29.16
-113.794,-27.68,1976.5,-79.72,-2.18
-114.921,-22.232,1976.5,-80.0,2.9
-115.889,-19.447,1976.5,-80.24,0.14
-116.863,-17.105,1976.5,-80.7,0.6
-117.739,-14.986,1976.5,-79.58,-0.02
-118.616,-12.866,1976.5,-77.43,-1.27
-119.287,-10.529,1976.5,-69.73,0.23
-119.958,-8.192,1980.5,-67.89,-3.11
-120.631,-5.965,1980.5,-71.91,4.91
-121.405,-3.737,1979.5,-74.91,13.31
-122.076,-1.399,1979.5,-74.36,17.96
-122.947,1.052,1979.5,-62.77,0.17
-123.92,3.505,1979.5,-59.87,-8.63
-124.993,5.96,1979.5,-61.03,-3.27
-126.166,8.527,1979.5,-60.96,-11.84
-127.44,11.096,1979.5,-61.14,-7.76
-128.714,13.664,1979.5,-62.1,-13.5
-131.363,18.803,1979.5,-61.61,-13.99
-132.737,21.484,1979.5,-62.26,-14.24
-134.112,24.054,1981.5,-62.22,-9.58
-135.588,26.626,1981.5,-61.9,-13.1
-136.963,29.196,1981.5,-62.88,-10.42
-138.342,31.545,1981.5,-63.42,-13.48
-139.519,33.89,1981.5,-120.0,44.4
-140.798,36.127,1981.5,-100.41,23.91
-142.075,38.474,1981.5,-101.81,28.31
-143.454,40.822,1981.5,-100.17,28.97
-144.834,43.06,1981.5,-104.5,27.4
-146.319,45.078,1981.5,-105.58,35.68
-147.801,47.318,1981.5,-111.29,35.09
-148.976,49.774,1982.5,-72.19,-0.41
-149.845,52.336,1982.5,-107.18,37.08
-150.108,54.889,1987.5,-92.48,13.78
-150.173,57.217,1987.5,-92.28,15.28
-149.627,59.756,1987.5,-92.06,13.06
-148.17,62.393,1985.5,-96.99,25.09
-145.811,64.461,1985.5,-97.2,19.0
-142.96,65.746,1985.5,-96.35,12.65
-139.918,66.252,1985.5,-95.99,16.19
-136.876,66.758,1985.5,-87.02,8.22
-134.133,67.601,1985.5,-96.96,17.16
-131.581,69.112,1985.5,-97.6,16.5
-129.228,70.848,1985.5,-97.78,17.58
-126.782,72.028,1985.5,-98.38,17.68
-124.339,73.097,1985.5,-90.62,8.32
-121.9,73.834,1985.5,-90.59,0.29
-119.458,74.793,1985.5,-107.62,22.02
-117.013,75.973,1985.5,-105.65,13.65
-114.567,77.154,1985.5,-120.0,29.1
-112.123,78.223,1985.5,-112.25,15.25
-109.779,79.405,1985.5,-120.0,24.3
-107.436,80.476,1985.5,-120.0,22.6
-104.891,81.544,1985.5,-120.0,22.6
-102.447,82.614,1985.5,-120.0,21.0
-100.005,83.572,1986.5,-120.0,22.2
-95.526,85.496,1986.5,-111.39,12.79
-93.384,86.681,1986.5,-120.0,19.2
-91.342,87.868,1988.5,-80.43,-17.27
-89.099,89.051,1988.5,-82.79,-19.11
-86.959,90.126,1988.5,-109.26,7.36
-84.919,91.201,1988.5,-87.98,-11.92
-82.779,92.276,1988.5,-109.2,10.5
-80.638,93.35,1988.5,-108.21,5.81
-78.395,94.533,1988.5,-115.06,14.86
-76.258,95.386,1988.5,-84.7,-16.5
-74.529,96.024,1988.5,-88.86,-11.84
-73.314,96.115,1988.5,-86.85,-16.75
-72.401,96.323,1988.5,-87.81,-16.09
-71.278,96.97,1988.5,-87.38,-13.12
-69.955,97.503,1988.5,-87.61,-13.29
-68.339,97.367,1988.5,-96.39,-3.41
-67.044,96.127,1988.5,-90.65,-13.05
-66.166,94.119,1988.5,-86.87,-16.13
-65.39,92.002,1988.5,-94.47,-7.73
-64.418,89.548,1988.5,-81.45,-24.25
-63.344,87.094,1990.5,-80.66,-25.64
-62.063,84.968,1990.5,-90.54,-14.16
-60.78,82.954,1990.5,-89.05,-15.75
-59.498,80.939,1989.5,-85.58,-19.22
-58.013,78.921,1989.5,-85.0,-19.8
-56.529,76.792,1989.5,-83.82,-19.48
-54.945,74.662,1989.5,-86.27,-22.13
-53.357,72.753,1989.5,-86.72,-13.28
-51.771,70.734,1989.5,-81.3,-18.3
-50.181,68.936,1989.5,-81.99,-21.11
-48.695,67.029,1989.5,-83.33,-21.17
-46.906,65.006,1989.5,-73.08,-30.12
-43.138,60.293,1989.5,-72.83,-30.17
-41.156,57.713,1989.5,-71.66,-31.14
-39.175,55.133,1989.5,-71.59,-30.81
-37.094,52.441,1989.5,-70.45,-30.55
-35.112,49.862,1986.5,-72.66,-25.04
-33.229,47.394,1986.5,-70.37,-29.03
-31.344,45.148,1986.5,-69.58,-30.72
-29.561,42.793,1986.5,-77.31,-25.09
-27.577,40.324,1986.5,-72.64,-31.36
-25.693,37.968,1986.5,-66.51,-37.39
-23.908,35.724,1986.5,-67.59,-38.61
-22.226,33.37,1986.5,-67.47,-26.53
-20.544,31.017,1986.5,-66.25,-35.65
-19.066,28.556,1986.5,-73.69,-21.01
-17.59,25.984,1986.5,-71.4,-23.3
-16.114,23.412,1986.5,-70.43,-36.57
-14.533,21.06,1986.5,-72.71,-29.29
-12.847,18.928,1982.5,-73.02,-31.28
-10.855,17.013,1982.5,-77.51,-25.79
-8.861,15.209,1982.5,-74.79,-28.81
-6.871,13.183,1983.5,-75.96,-25.74
-5.281,11.385,1983.5,-73.95,-31.85
-3.892,9.701,1983.5,-73.08,-29.12
-2.407,7.683,1983.5,-80.56,-20.74
-0.924,5.555,1983.5,-67.88,-30.62
0.868,3.754,1983.5,-67.57,-33.83
2.972,2.502,1983.5,-66.74,-32.96
5.801,2.346,1983.5,-67.37,-37.23
8.85,3.295,1983.5,-66.55,-37.95
11.708,5.023,1983.5,-66.45,-41.95
17.037,9.482,1983.5,-69.93,-35.97
19.801,11.655,1982.5,-78.15,-28.85
22.364,13.83,1982.5,-80.69,-28.71
25.785,19.206,1982.5,-83.18,-18.92
26.038,22.415,1984.5,-77.09,-25.81
25.278,25.53,1984.5,-74.17,-30.03
23.602,28.215,1984.5,-74.55,-29.75
21.414,30.577,1984.5,-67.33,-39.07
19.024,32.941,1984.5,-73.34,-30.46
16.736,35.304,1984.5,-74.1,-32.1
14.552,37.887,1984.5,-72.09,-29.21
12.572,40.578,1984.5,-70.74,-29.16
10.494,43.491,1984.5,-78.67,-25.43
8.518,46.404,1984.5,-69.4,-33.1
6.74,49.091,1984.5,-71.21,-31.69
4.961,51.667,1989.5,-69.58,-29.42
3.076,54.024,1989.5,-70.8,-28.2
1.393,56.267,1989.5,-73.35,-32.65
-0.091,58.395,1989.5,-73.55,-32.45
-1.673,60.636,1989.5,-75.56,-25.94
-3.252,63.099,1989.5,-79.18,-22.22
-4.934,65.452,1989.5,-67.4,-35.8
-6.616,67.806,1989.5,-120.0,17.9
-8.298,70.159,1990.5,-72.73,-33.17
-10.085,72.293,1990.5,-76.6,-28.9
-11.667,74.534,1990.5,-75.24,-32.46
-13.349,76.887,1990.5,-78.58,-27.82
-16.619,81.149,1990.5,-78.46,-29.54
-18.406,83.283,1995.5,-77.0,-29.8
-20.088,85.636,1995.5,-75.83,-31.27
-21.668,87.988,1995.5,-75.54,-30.16
-23.249,90.34,1995.5,-78.22,-32.68
-25.234,92.698,1995.5,-78.24,-31.06
-27.523,95.061,1995.5,-78.75,-31.45
-29.606,97.642,1995.5,-79.06,-40.94
-31.488,100.11,1995.5,-81.8,-32.0
-35.052,104.93,1995.5,-84.19,-35.81
-36.537,106.948,1990.5,-91.4,-14.3
-37.721,108.851,1990.5,-93.1,-26.9
-38.502,110.636,1990.5,-98.76,-12.64
-38.671,112.744,1990.5,-102.64,-4.26
-38.943,114.743,1993.5,-102.79,-4.41
-39.729,116.195,1993.5,-104.52,5.32
-44.376,116.49,1993.5,-107.33,-12.67
-47.32,115.761,1993.5,-110.29,6.59
-50.567,115.037,1993.5,-120.0,19.1
-56.556,113.58,1993.5,-89.53,-11.37
-59.204,112.403,1990.5,-98.25,-3.55
-61.757,110.781,1990.5,-101.67,-18.33
-64.515,109.052,1988.5,-83.61,-14.99
-67.07,107.319,1988.5,-104.97,7.37
-69.416,106.026,1988.5,-101.38,4.28
-71.663,104.621,1988.5,-98.85,2.45
-74.112,103.219,1988.5,-100.63,1.23
-76.967,101.713,1988.5,-94.65,-0.25
-80.129,99.99,1988.5,-96.67,-0.63
-83.186,98.487,1988.5,-110.09,13.39
-88.796,95.473,1988.5,-86.17,-7.93
-91.754,93.858,1986.5,-120.0,0.0
-106.746,85.784,1986.5,-120.0,25.5
-109.704,84.168,1986.5,-99.51,10.01
-112.456,82.771,1985.5,-120.0,30.0
-115.311,81.265,1985.5,-98.58,11.28
-118.266,79.871,1985.5,-116.4,28.9
-121.117,78.587,1985.5,-117.19,28.89
-123.87,77.19,1985.5,-117.05,29.65
-126.521,75.791,1985.5,-93.66,7.26
-129.168,74.614,1985.5,-92.44,8.04
-132.119,73.442,1985.5,-89.7,2.6
-135.168,72.492,1985.5,-93.05,10.05
-138.213,71.765,1985.5,-97.1,13.3
-140.852,71.142,1985.5,-96.82,13.42
-143.19,70.403,1985.5,-95.79,12.39
-145.736,69.224,1985.5,-95.83,8.93
-148.386,67.936,1987.5,-96.12,27.92
-151.134,66.761,1987.5,-89.61,13.01
-153.979,65.919,1987.5,-84.27,7.27
-156.82,65.299,1987.5,-84.3,10.7
-159.858,65.015,1987.5,-95.97,24.47
-162.895,64.841,1987.5,-95.51,31.21
-165.931,64.667,1987.5,-91.63,21.53
-168.868,64.381,1987.5,-93.21,19.81
-171.603,64.092,1987.5,-93.34,23.14
-174.239,63.691,1987.5,-96.84,27.34
-176.871,63.51,1987.5,-91.03,17.73
-179.503,63.33,1987.5,-94.98,20.28
-184.561,63.189,1987.5,-96.57,19.47
-187.193,63.008,1987.5,-91.94,14.14
-189.518,63.045,1987.5,-90.86,11.06
-191.744,62.969,1987.5,-85.13,2.93
-193.865,63.114,1987.5,-85.35,1.55
-196.091,63.038,1987.5,-91.7,4.7
-198.519,62.966,1987.5,-91.63,4.43
-192.105,59.319,1987.5,-93.79,-26.21
-188.159,59.478,1987.5,-87.32,-32.68
-180.362,60.131,1987.5,-91.61,11.01
-176.82,60.296,1987.5,-96.05,28.35
-173.684,60.358,1987.5,-93.78,33.58
-170.753,60.311,1987.5,-95.59,33.09
-168.124,60.27,1987.5,-93.43,28.83
-165.497,60.118,1987.5,-95.21,28.61
-162.464,60.07,1987.5,-96.63,23.83
-159.228,60.13,1987.5,-96.41,28.41
-155.886,60.409,1987.5,-96.34,23.84
-152.744,60.914,1987.5,-95.7,16.5
-149.597,61.64,1987.5,-96.03,19.83
-146.648,62.701,1985.5,-97.42,28.42
-143.702,63.541,1985.5,-97.46,19.06
-140.556,64.267,1985.5,-96.08,10.08
-137.312,64.77,1985.5,-96.29,16.99
-134.163,65.718,1985.5,-96.85,14.45
-131.51,67.227,1985.5,-96.95,20.45
-129.052,69.183,1985.5,-96.23,15.63
-126.796,71.142,1985.5,-98.25,17.75
-124.649,72.659,1985.5,-105.14,23.84
-122.407,73.732,1985.5,-84.69,-3.81
-120.068,74.581,1985.5,-105.24,22.44
-117.628,75.429,1985.5,-104.98,12.98
-115.086,76.275,1985.5,-107.57,14.77
-112.646,77.123,1985.5,-109.74,20.94
-110.202,78.193,1985.5,-112.17,13.87
-107.961,79.266,1985.5,-120.0,26.4
-105.411,80.666,1985.5,-120.0,21.7
-102.862,81.955,1985.5,-120.0,20.9
-100.213,83.243,1985.5,-120.0,19.4
-97.666,84.422,1986.5,-110.37,7.37
-95.219,85.713,1986.5,-111.38,9.38
-92.568,87.112,1986.5,-120.0,20.1
-89.812,88.73,1988.5,-86.07,-17.73
-84.3,91.967,1988.5,-109.47,4.67
-81.851,93.369,1988.5,-107.93,3.33
-79.711,94.443,1988.5,-108.63,10.13
-77.978,95.303,1988.5,-91.71,-9.29
-76.349,96.052,1988.5,-86.79,-12.71
-74.822,96.693,1988.5,-95.66,-4.04
-73.297,97.223,1988.5,-91.73,-9.67
-72.181,97.427,1988.5,-88.83,-11.67
-71.067,97.52,1988.5,-88.54,-13.36
-69.247,97.492,1988.5,-91.9,-10.2
-67.137,96.683,1988.5,-85.66,-14.64
-65.544,95.106,1988.5,-82.15,-20.75
-64.575,92.432,1988.5,-86.92,-12.98
-63.919,89.097,1988.5,-87.88,-13.42
-63.158,86.094,1990.5,-81.45,-25.25
-62.283,83.864,1990.5,-90.21,-14.89
